left,bottom,right,top,gid,CCTV,경사도,공원,관공서,주차장,주택가,POP,sum,rank
129.036,35.187,129.037,35.188,2268,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.036,35.186,129.037,35.187,2267,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.079,35.161,129.08,35.162,3071,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.023,35.167,129.024,35.168,2921,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.017,35.155,129.018,35.156,2734,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.03,35.162,129.031,35.163,2529,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.032,35.179,129.033,35.18,2112,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.031,35.144,129.032,35.145,2513,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.022,35.182,129.023,35.183,2954,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.019,35.142,129.02,35.143,3007,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.024,35.179,129.025,35.18,2419,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.04,35.149,129.041,35.15,2223,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.04,35.148,129.041,35.149,2222,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.024,35.18,129.025,35.181,2420,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.039,35.186,129.04,35.187,2220,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.013,35.158,129.014,35.159,2784,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.025,35.181,129.026,35.182,2461,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.039,35.184,129.04,35.185,2218,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.043,35.195,129.044,35.196,1765,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.061,35.182,129.062,35.183,1710,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.025,35.169,129.026,35.17,2458,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.039,35.183,129.04,35.184,2217,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.025,35.164,129.026,35.165,2455,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.058,35.168,129.059,35.169,1758,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.038,35.181,129.039,35.182,2174,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.038,35.182,129.039,35.183,2175,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.039,35.194,129.04,35.195,2212,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.024,35.171,129.025,35.172,2425,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.019,35.165,129.02,35.166,2963,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.038,35.194,129.039,35.195,2184,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.038,35.196,129.039,35.197,2186,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.024,35.143,129.025,35.144,2444,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.019,35.159,129.02,35.16,2967,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.023,35.179,129.024,35.18,2440,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.023,35.178,129.024,35.179,2439,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.04,35.181,129.041,35.182,2194,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.04,35.182,129.041,35.183,2195,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.02,35.181,129.021,35.182,3010,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.081,35.169,129.082,35.17,3060,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.058,35.167,129.059,35.168,1757,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.022,35.181,129.023,35.182,2953,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.027,35.141,129.028,35.142,2393,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.057,35.167,129.058,35.168,1727,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.081,35.157,129.082,35.158,3055,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.182,129.027,35.183,2344,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.03,35.181,129.031,35.182,2507,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.03,35.18,129.031,35.181,2506,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.033,35.146,129.034,35.147,2098,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.032,35.163,129.033,35.164,2101,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.015,35.136,129.016,35.137,2829,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.02,35.159,129.021,35.16,3042,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.025,35.145,129.026,35.146,2496,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.032,35.178,129.033,35.179,2111,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.032,35.18,129.033,35.181,2113,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.02,35.166,129.021,35.167,3036,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.025,35.141,129.026,35.142,2492,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.059,35.15,129.06,35.151,1752,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.037,35.146,129.038,35.147,2243,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.037,35.145,129.038,35.146,2242,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.06,35.184,129.061,35.185,1716,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.06,35.183,129.061,35.184,1715,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.043,35.187,129.044,35.188,1773,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.033,35.188,129.034,35.189,2131,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.024,35.177,129.025,35.178,2417,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.033,35.179,129.034,35.18,2138,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.033,35.18,129.034,35.181,2139,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.022,35.179,129.023,35.18,2951,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.039,35.197,129.04,35.198,2230,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.057,35.183,129.058,35.184,1755,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.025,35.177,129.026,35.178,2472,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.043,35.183,129.044,35.184,1769,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.058,35.178,129.059,35.179,1742,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.035,35.141,129.036,35.142,2019,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.034,35.178,129.035,35.179,2025,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.17,129.043,35.171,1913,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.171,129.043,35.172,1914,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.056,35.169,129.057,35.17,1732,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.172,129.027,35.173,2321,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.159,129.043,35.16,1917,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.056,35.168,129.057,35.169,1731,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.078,35.159,129.079,35.16,3186,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.056,35.184,129.057,35.185,1737,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.014,35.158,129.015,35.159,2853,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.044,35.18,129.045,35.181,1825,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.048,35.189,129.049,35.19,1928,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.021,35.161,129.022,35.162,2891,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.145,129.043,35.146,1912,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.034,35.19,129.035,35.191,2029,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.017,35.138,129.018,35.139,2681,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.075,35.164,129.076,35.165,3174,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.037,35.189,129.038,35.19,2312,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.027,35.178,129.028,35.179,2369,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.056,35.181,129.057,35.182,1738,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.048,35.164,129.049,35.165,1941,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.038,35.139,129.039,35.14,2309,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.049,35.188,129.05,35.189,1943,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.074,35.168,129.075,35.169,3167,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.074,35.167,129.075,35.168,3166,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.021,35.163,129.022,35.164,2893,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.05,35.153,129.051,35.154,1948,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.047,35.19,129.048,35.191,1934,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.044,35.184,129.045,35.185,1817,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.15,129.043,35.151,1904,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.028,35.167,129.029,35.168,2609,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.041,35.18,129.042,35.181,1843,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.072,35.161,129.073,35.162,3245,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.04,35.195,129.041,35.196,1851,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.071,35.163,129.072,35.164,3240,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.041,35.19,129.042,35.191,1837,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.03,35.144,129.031,35.145,2636,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.03,35.142,129.031,35.143,2634,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.04,35.194,129.041,35.195,1866,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.141,129.027,35.142,2351,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.077,35.162,129.078,35.163,3226,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.041,35.148,129.042,35.149,1870,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.177,129.027,35.178,2339,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.164,129.027,35.165,2327,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.077,35.159,129.078,35.16,3223,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.176,129.027,35.177,2338,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.183,129.043,35.184,1878,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.142,129.027,35.143,2352,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.029,35.143,129.03,35.144,2653,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.174,129.043,35.175,1885,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.051,35.185,129.052,35.186,1645,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.051,35.184,129.052,35.185,1644,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.028,35.158,129.029,35.159,2614,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.042,35.19,129.043,35.191,1896,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.052,35.152,129.053,35.153,1661,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.166,129.027,35.167,2329,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.026,35.165,129.027,35.166,2328,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.029,35.181,129.03,35.182,2630,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.028,35.175,129.029,35.176,2583,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.048,35.148,129.049,35.149,1932,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.021,35.166,129.022,35.167,2896,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.045,35.19,129.046,35.191,1983,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.063,35.177,129.064,35.178,3135,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.047,35.164,129.048,35.165,1988,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.045,35.149,129.046,35.15,1795,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.064,35.152,129.065,35.153,3132,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.043,35.172,129.044,35.173,1791,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.043,35.171,129.044,35.172,1790,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.028,35.174,129.029,35.175,2582,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.065,35.176,129.066,35.177,3129,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.046,35.189,129.047,35.19,1999,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.031,35.177,129.032,35.178,2565,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.06,35.168,129.061,35.169,1683,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.031,35.157,129.032,35.158,2563,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.021,35.179,129.022,35.18,2902,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.021,35.18,129.022,35.181,2903,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.032,35.143,129.033,35.144,2558,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.032,35.141,129.033,35.142,2556,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.073,35.165,129.074,35.166,1575,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.073,35.166,129.074,35.167,1576,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.073,35.169,129.074,35.17,1579,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.056,35.183,129.057,35.184,1740,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.058,35.177,129.059,35.178,1741,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.043,35.16,129.044,35.161,1783,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.034,35.176,129.035,35.177,2023,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.034,35.177,129.035,35.178,2024,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.045,35.186,129.046,35.187,1980,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.054,35.167,129.055,35.168,1618,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.015,35.162,129.016,35.163,2848,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.076,35.167,129.077,35.168,3153,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.076,35.163,129.077,35.164,3149,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.027,35.165,129.028,35.166,2372,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.037,35.176,129.038,35.177,2302,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.028,35.181,129.029,35.182,2577,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.037,35.178,129.038,35.179,2304,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.044,35.171,129.045,35.172,1808,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.028,35.18,129.029,35.181,2576,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.076,35.168,129.077,35.169,3154,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.076,35.169,129.077,35.17,3155,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.016,35.135,129.017,35.136,2693,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.031,35.168,129.032,35.169,2572,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.037,35.175,129.038,35.176,2301,0.0,0.0028011204481792717,0.0,0.0,0.0,0.0,0.0,0.0028011204481792717,1719
129.027,35.177,129.028,35.178,780,0.0,0.0,0.0,0.0,0.0,0.0,0.002569553919654436,0.002569553919654436,1720
129.049,35.147,129.05,35.148,1282,0.0,0.0,0.0,0.0,0.0,0.0,0.002569553919654436,0.002569553919654436,1720
129.044,35.147,129.045,35.148,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0019090869646963538,0.0019090869646963538,1721
129.045,35.184,129.046,35.185,243,0.0,0.0,0.0,0.0,0.0,0.0,0.001774101017697622,0.001774101017697622,1722
129.061,35.179,129.062,35.18,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0017692800910190957,0.0017692800910190957,1723
129.043,35.149,129.044,35.15,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0017644591643405695,0.0017644591643405695,1724
129.057,35.177,129.058,35.178,476,0.0,0.0,0.0,0.0,0.0,0.0,0.001749996384304991,0.001749996384304991,1725
129.045,35.173,129.046,35.174,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0017403545309479388,0.0017403545309479388,1726
129.075,35.155,129.076,35.156,448,0.0,0.0,0.0,0.0,0.0,0.0,0.001716249897555308,0.001716249897555308,1727
129.011,35.172,129.012,35.173,2814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.011,35.173,129.012,35.174,2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.139,129.016,35.14,2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.169,129.016,35.17,2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.17,129.016,35.171,2840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.158,129.016,35.159,2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.159,129.016,35.16,2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.166,129.013,35.167,2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.014,35.168,129.015,35.169,2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.053,35.168,129.054,35.169,1623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.054,35.168,129.055,35.169,1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.165,129.013,35.166,2812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.014,35.169,129.015,35.17,2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.164,129.013,35.165,2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.014,35.17,129.015,35.171,2865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.014,35.14,129.015,35.141,2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.163,129.013,35.164,2810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.162,129.013,35.163,2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.161,129.013,35.162,2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.157,129.016,35.158,2843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.16,129.013,35.161,2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.163,129.016,35.164,2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.138,129.016,35.139,2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.014,35.157,129.015,35.158,2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.011,35.174,129.012,35.175,2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.014,35.141,129.015,35.142,2850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.142,129.016,35.143,2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.164,129.016,35.165,2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.165,129.016,35.166,2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.141,129.016,35.142,2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.14,129.016,35.141,2822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.015,35.166,129.016,35.167,2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
129.012,35.158,129.013,35.159,2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
